season,team,model,line,over_odds,under_odds,bet_side,bet_odds,projection,actual_wins,edge,abs_edge,model_prob,market_no_vig_prob,price_edge,push_prob,expected_units,result,pnl_units,prior_residuals,available_models,agreement_count,consensus_share,same_side_models,opposite_side_models,v23_edge,v18_edge,v23_agrees,v18_agrees
2018,DAL,WARPS v1.6,8.5,120,-140,UNDER,-140,8.375,10.0,-0.125,0.125,0.5263,0.562,-0.0357,0.0,-0.0977,loss,-1.0,95,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-0.273,-0.194,True,True
2018,DEN,WARPS v1.6,7.0,-180,150,UNDER,150,6.443,6.0,-0.557,0.557,0.6105,0.3836,0.227,0.0,0.5263,win,1.5,95,5,4,0.8,WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,WARPS v1.5d,-0.748,-0.323,True,True
2018,DET,WARPS v1.6,7.5,-110,-110,OVER,-110,8.523,6.0,1.023,1.023,0.6316,0.5,0.1316,0.0,0.2057,loss,-1.0,95,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,0.989,0.941,True,True
2018,GB,WARPS v1.6,10.0,-120,100,UNDER,100,6.866,6.5,-3.134,3.134,0.8421,0.4783,0.3638,0.0,0.6842,win,1.0,95,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-2.881,-2.987,True,True
2018,HOU,WARPS v1.6,8.5,-140,120,UNDER,120,7.083,11.0,-1.417,1.417,0.6947,0.438,0.2568,0.0,0.5284,loss,-1.0,95,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-1.159,-1.34,True,True
2018,IND,WARPS v1.6,7.5,110,-130,UNDER,-130,6.017,10.0,-1.483,1.483,0.6947,0.5427,0.152,0.0,0.2291,loss,-1.0,95,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-1.622,-1.22,True,True
2018,JAX,WARPS v1.6,9.0,-130,110,OVER,-130,10.772,5.0,1.772,1.772,0.7158,0.5427,0.173,0.0,0.2664,loss,-1.0,95,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,1.568,1.388,True,True
2018,KC,WARPS v1.6,8.5,115,-135,OVER,115,9.025,12.0,0.525,0.525,0.5684,0.4474,0.121,0.0,0.2221,win,1.15,95,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,0.699,0.384,True,True
2018,LAC,WARPS v1.6,9.5,-130,110,OVER,-130,9.789,12.0,0.289,0.289,0.5474,0.5427,0.0046,0.0,-0.0316,win,0.7692,95,5,3,0.6,WARPS v1.6|WARPS v1.7|WARPS v2.3,WARPS v1.5d|WARPS v1.8,0.194,-0.012,True,False
2018,LV,WARPS v1.6,7.5,120,-140,UNDER,-140,6.909,4.0,-0.591,0.591,0.6105,0.562,0.0485,0.0,0.0466,win,0.7143,95,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-0.499,-0.427,True,True
2018,MIA,WARPS v1.6,6.5,-140,120,UNDER,120,6.399,7.0,-0.101,0.101,0.5158,0.438,0.0778,0.0,0.1347,loss,-1.0,95,5,2,0.4,WARPS v1.6|WARPS v1.7,WARPS v1.5d|WARPS v1.8|WARPS v2.3,0.14,0.121,False,False
2018,MIN,WARPS v1.6,10.0,-140,120,OVER,-140,10.196,8.5,0.196,0.196,0.5368,0.562,-0.0252,0.0,-0.0797,loss,-1.0,95,5,3,0.6,WARPS v1.6|WARPS v1.7|WARPS v2.3,WARPS v1.5d|WARPS v1.8,0.289,-0.157,True,False
2018,NE,WARPS v1.6,11.0,-120,100,UNDER,100,10.657,11.0,-0.343,0.343,0.5579,0.4783,0.0796,0.0,0.1158,push,0.0,95,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-0.406,-0.655,True,True
2018,NO,WARPS v1.6,9.5,-140,120,UNDER,120,9.492,13.0,-0.008,0.008,0.5158,0.438,0.0778,0.0,0.1347,loss,-1.0,95,5,3,0.6,WARPS v1.5d|WARPS v1.6|WARPS v1.8,WARPS v1.7|WARPS v2.3,0.048,-0.184,False,True
2018,NYG,WARPS v1.6,7.0,-140,120,UNDER,120,5.471,5.0,-1.529,1.529,0.6947,0.438,0.2568,0.0,0.5284,win,1.2,95,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-1.587,-1.157,True,True
2018,NYJ,WARPS v1.6,6.0,110,-130,OVER,110,7.048,4.0,1.048,1.048,0.6421,0.4573,0.1848,0.0,0.3484,loss,-1.0,95,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,0.768,1.175,True,True
2018,PHI,WARPS v1.6,10.5,130,-150,UNDER,-150,10.291,9.0,-0.209,0.209,0.5474,0.5798,-0.0325,0.0,-0.0877,win,0.6667,95,5,4,0.8,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8,WARPS v2.3,0.166,-0.472,False,True
2018,PIT,WARPS v1.6,10.5,125,-145,UNDER,-145,9.414,9.5,-1.086,1.086,0.6421,0.5711,0.071,0.0,0.0849,win,0.6897,95,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-1.056,-1.291,True,True
2018,SEA,WARPS v1.6,7.5,100,-120,OVER,100,8.48,10.0,0.98,0.98,0.6211,0.4783,0.1428,0.0,0.2421,win,1.0,95,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,0.828,0.891,True,True
2018,SF,WARPS v1.6,8.5,130,-150,UNDER,-150,7.165,4.0,-1.335,1.335,0.6947,0.5798,0.1149,0.0,0.1579,win,0.6667,95,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-1.361,-1.233,True,True
2018,TB,WARPS v1.6,6.5,130,-150,OVER,130,7.051,5.0,0.551,0.551,0.5684,0.4202,0.1483,0.0,0.3074,loss,-1.0,95,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,0.44,0.679,True,True
2018,TEN,WARPS v1.6,8.0,-110,-110,UNDER,-110,7.766,9.0,-0.234,0.234,0.5579,0.5,0.0579,0.0,0.0651,loss,-1.0,95,5,4,0.8,WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,WARPS v1.5d,-0.581,-0.205,True,True
2018,WAS,WARPS v1.6,7.0,-130,110,OVER,-130,7.357,7.0,0.357,0.357,0.5579,0.5427,0.0152,0.0,-0.013,push,0.0,95,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,0.601,0.432,True,True
2019,ARI,WARPS v1.6,5.0,-120,100,UNDER,100,4.501,5.5,-0.499,0.499,0.6063,0.4783,0.128,0.0,0.2126,loss,-1.0,127,5,4,0.8,WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,WARPS v1.5d,-0.633,-0.022,True,True
2019,ATL,WARPS v1.6,8.5,-140,120,UNDER,120,7.697,7.0,-0.803,0.803,0.622,0.438,0.1841,0.0,0.3685,win,1.2,127,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-1.006,-0.777,True,True
2019,BAL,WARPS v1.6,8.5,110,-130,OVER,110,10.032,14.0,1.532,1.532,0.6929,0.4573,0.2357,0.0,0.4551,win,1.1,127,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,2.078,1.205,True,True
2019,BUF,WARPS v1.6,7.0,-140,120,UNDER,120,6.27,10.0,-0.73,0.73,0.622,0.438,0.1841,0.0,0.3685,loss,-1.0,127,5,4,0.8,WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,WARPS v1.5d,-1.141,-0.426,True,True
2019,CAR,WARPS v1.6,8.0,-130,110,UNDER,110,7.906,5.0,-0.094,0.094,0.5276,0.4573,0.0703,0.0,0.1079,win,1.1,127,5,3,0.6,WARPS v1.6|WARPS v1.7|WARPS v1.8,WARPS v1.5d|WARPS v2.3,0.135,-0.101,False,True
2019,CHI,WARPS v1.6,9.0,-140,120,OVER,-140,10.298,8.0,1.298,1.298,0.6693,0.562,0.1072,0.0,0.1474,loss,-1.0,127,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,1.026,0.928,True,True
2019,CIN,WARPS v1.6,6.0,130,-150,OVER,130,7.003,2.0,1.003,1.003,0.622,0.4202,0.2019,0.0,0.4307,loss,-1.0,127,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,1.244,1.11,True,True
2019,CLE,WARPS v1.6,9.0,100,-120,UNDER,-120,7.592,6.0,-1.408,1.408,0.6929,0.5217,0.1712,0.0,0.2703,win,0.8333,127,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-1.206,-1.35,True,True
2019,DAL,WARPS v1.6,9.0,-110,-110,UNDER,-110,8.417,8.0,-0.583,0.583,0.6142,0.5,0.1142,0.0,0.1725,win,0.9091,127,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-0.438,-0.672,True,True
2019,DEN,WARPS v1.6,7.0,-130,110,OVER,-130,7.494,7.0,0.494,0.494,0.5748,0.5427,0.0321,0.0,0.017,push,0.0,127,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,0.584,0.559,True,True
2019,DET,WARPS v1.6,6.5,-150,130,OVER,-150,7.392,3.5,0.892,0.892,0.6142,0.5798,0.0343,0.0,0.0236,loss,-1.0,127,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,0.62,0.991,True,True
2019,GB,WARPS v1.6,9.0,-140,120,UNDER,120,7.529,13.0,-1.471,1.471,0.6929,0.438,0.255,0.0,0.5244,loss,-1.0,127,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-1.665,-1.41,True,True
2019,HOU,WARPS v1.6,8.5,-115,-105,OVER,-115,9.17,10.0,0.67,0.67,0.5906,0.5108,0.0797,0.0,0.1041,win,0.8696,127,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,0.382,0.474,True,True
2019,IND,WARPS v1.6,7.5,-110,-110,OVER,-110,9.368,7.0,1.868,1.868,0.748,0.5,0.248,0.0,0.4281,loss,-1.0,127,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,1.323,1.67,True,True
2019,JAX,WARPS v1.6,8.0,-110,-110,UNDER,-110,6.124,6.0,-1.876,1.876,0.748,0.5,0.248,0.0,0.4281,win,0.9091,127,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-1.683,-1.521,True,True
2019,KC,WARPS v1.6,10.5,-130,110,UNDER,110,9.563,12.0,-0.937,0.937,0.6378,0.4573,0.1805,0.0,0.3394,loss,-1.0,127,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-0.463,-1.041,True,True
2019,LAC,WARPS v1.6,10.0,120,-140,UNDER,-140,9.653,5.0,-0.347,0.347,0.5984,0.562,0.0364,0.0,0.0259,win,0.7143,127,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-0.436,-0.601,True,True
2019,LV,WARPS v1.6,6.0,145,-170,UNDER,-170,4.965,7.0,-1.035,1.035,0.6457,0.6067,0.039,0.0,0.0255,loss,-1.0,127,5,4,0.8,WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,WARPS v1.5d,-0.912,-0.672,True,True
2019,MIA,WARPS v1.6,4.5,100,-120,OVER,100,6.221,5.0,1.721,1.721,0.7323,0.4783,0.254,0.0,0.4646,win,1.0,127,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,1.413,1.965,True,True
2019,MIN,WARPS v1.6,9.0,-125,105,UNDER,105,8.185,10.0,-0.815,0.815,0.622,0.4675,0.1545,0.0,0.2752,loss,-1.0,127,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-0.69,-0.855,True,True
2019,NE,WARPS v1.6,11.5,-110,-110,UNDER,-110,10.313,12.0,-1.187,1.187,0.6535,0.5,0.1535,0.0,0.2477,loss,-1.0,127,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-1.222,-1.518,True,True
2019,NO,WARPS v1.6,10.5,130,-150,UNDER,-150,10.094,13.0,-0.406,0.406,0.6063,0.5798,0.0265,0.0,0.0105,loss,-1.0,127,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-0.255,-0.631,True,True
2019,NYG,WARPS v1.6,6.0,105,-125,OVER,105,7.829,4.0,1.829,1.829,0.748,0.4675,0.2805,0.0,0.5335,loss,-1.0,127,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,2.04,1.843,True,True
2019,NYJ,WARPS v1.6,7.5,-110,-110,UNDER,-110,6.838,7.0,-0.662,0.662,0.622,0.5,0.122,0.0,0.1875,win,0.9091,127,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-1.335,-0.518,True,True
2019,PHI,WARPS v1.6,10.0,-150,130,UNDER,130,8.657,9.0,-1.343,1.343,0.6929,0.4202,0.2727,0.0,0.5937,win,1.3,127,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-0.84,-1.453,True,True
2019,PIT,WARPS v1.6,9.5,-110,-110,UNDER,-110,9.243,8.0,-0.257,0.257,0.5591,0.5,0.0591,0.0,0.0673,win,0.9091,127,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-0.041,-0.43,True,True
2019,SEA,WARPS v1.6,9.0,100,-120,OVER,100,9.488,11.0,0.488,0.488,0.5748,0.4783,0.0965,0.0,0.1496,win,1.0,127,5,4,0.8,WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,WARPS v1.5d,0.31,0.275,True,True
2019,SF,WARPS v1.6,8.0,-140,120,UNDER,120,6.542,13.0,-1.458,1.458,0.6929,0.438,0.255,0.0,0.5244,loss,-1.0,127,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-1.57,-1.278,True,True
2019,TB,WARPS v1.6,6.5,-110,-110,OVER,-110,6.843,7.0,0.343,0.343,0.5354,0.5,0.0354,0.0,0.0222,win,0.9091,127,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,0.581,0.467,True,True
2019,TEN,WARPS v1.6,8.0,120,-140,OVER,120,8.05,9.0,0.05,0.05,0.4961,0.438,0.0581,0.0,0.0913,win,1.2,127,5,4,0.8,WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,WARPS v1.5d,0.218,0.017,True,True
2019,WAS,WARPS v1.6,6.0,130,-150,OVER,130,6.687,3.0,0.687,0.687,0.5906,0.4202,0.1704,0.0,0.3583,loss,-1.0,127,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,0.57,0.932,True,True
2020,ARI,WARPS v1.6,7.5,-120,-110,UNDER,-110,6.82,8.0,-0.68,0.68,0.6164,0.4899,0.1265,0.0,0.1767,loss,-1.0,159,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-0.489,-0.523,True,True
2020,ATL,WARPS v1.6,7.5,-130,100,OVER,-130,7.585,4.0,0.085,0.085,0.4969,0.5306,-0.0338,0.0,-0.1209,loss,-1.0,159,5,4,0.8,WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,WARPS v1.5d,0.31,0.141,True,True
2020,BAL,WARPS v1.6,11.5,-115,-115,UNDER,-115,11.215,11.0,-0.285,0.285,0.5597,0.5,0.0597,0.0,0.0465,win,0.8696,159,5,4,0.8,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8,WARPS v2.3,0.381,-0.607,False,True
2020,BUF,WARPS v1.6,9.0,-140,110,OVER,-140,9.078,13.0,0.078,0.078,0.4969,0.5506,-0.0537,0.0,-0.1482,win,0.7143,159,5,3,0.6,WARPS v1.6|WARPS v1.7|WARPS v2.3,WARPS v1.5d|WARPS v1.8,0.159,-0.137,True,False
2020,CAR,WARPS v1.6,5.5,-110,-120,OVER,-110,6.247,5.0,0.747,0.747,0.6038,0.4899,0.1139,0.0,0.1527,loss,-1.0,159,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,0.365,0.957,True,True
2020,CHI,WARPS v1.6,8.5,130,-160,UNDER,-160,7.584,8.0,-0.916,0.916,0.6352,0.586,0.0492,0.0,0.0322,win,0.625,159,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-0.651,-0.829,True,True
2020,CIN,WARPS v1.6,5.5,-120,-110,OVER,-120,5.938,4.5,0.438,0.438,0.5535,0.5101,0.0433,0.0,0.0147,loss,-1.0,159,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,0.477,0.736,True,True
2020,CLE,WARPS v1.6,8.5,-135,105,UNDER,105,7.4,11.0,-1.1,1.1,0.6541,0.4592,0.1949,0.0,0.3409,loss,-1.0,159,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-0.817,-1.032,True,True
2020,DAL,WARPS v1.6,9.5,-115,125,OVER,-115,9.923,6.0,0.423,0.423,0.5535,0.5462,0.0073,0.0,0.0347,loss,-1.0,159,5,4,0.8,WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,WARPS v1.5d,0.142,0.143,True,True
2020,DEN,WARPS v1.6,7.5,-135,105,UNDER,105,7.265,5.0,-0.235,0.235,0.5597,0.4592,0.1005,0.0,0.1475,win,1.05,159,5,4,0.8,WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,WARPS v1.5d,-0.181,-0.095,True,True
2020,DET,WARPS v1.6,6.5,-130,100,OVER,-130,6.764,5.0,0.264,0.264,0.522,0.5306,-0.0086,0.0,-0.0764,loss,-1.0,159,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,0.009,0.45,True,True
2020,HOU,WARPS v1.6,7.5,-110,-120,OVER,-110,7.585,4.0,0.085,0.085,0.4969,0.4899,0.007,0.0,-0.0515,loss,-1.0,159,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,0.415,0.139,True,True
2020,IND,WARPS v1.6,9.0,-125,-105,UNDER,-105,8.015,11.0,-0.985,0.985,0.6478,0.4797,0.1681,0.0,0.2647,loss,-1.0,159,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-1.315,-0.997,True,True
2020,JAX,WARPS v1.6,4.5,-120,-110,OVER,-120,6.486,1.0,1.986,1.986,0.7673,0.5101,0.2572,0.0,0.4067,loss,-1.0,159,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,1.753,2.218,True,True
2020,KC,WARPS v1.6,11.5,-145,115,UNDER,115,10.141,14.0,-1.359,1.359,0.6918,0.4401,0.2518,0.0,0.4874,loss,-1.0,159,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-0.574,-1.651,True,True
2020,LAC,WARPS v1.6,7.5,-130,100,OVER,-130,8.144,7.0,0.644,0.644,0.5849,0.5306,0.0543,0.0,0.0348,loss,-1.0,159,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,0.421,0.621,True,True
2020,LV,WARPS v1.6,7.5,-105,-125,UNDER,-125,6.308,8.0,-1.192,1.192,0.6604,0.5203,0.1401,0.0,0.1887,loss,-1.0,159,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-1.275,-0.941,True,True
2020,MIA,WARPS v1.6,6.5,-110,-120,UNDER,-120,5.4,10.0,-1.1,1.1,0.6541,0.5101,0.144,0.0,0.1992,loss,-1.0,159,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-1.043,-0.804,True,True
2020,MIN,WARPS v1.6,9.0,-105,-125,OVER,-105,9.665,7.0,0.665,0.665,0.5912,0.4797,0.1115,0.0,0.1542,loss,-1.0,159,5,4,0.8,WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,WARPS v1.5d,0.583,0.404,True,True
2020,NE,WARPS v1.6,9.0,100,-130,OVER,100,11.0,7.0,2.0,2.0,0.7673,0.4694,0.2979,0.0,0.5346,loss,-1.0,159,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,1.781,1.562,True,True
2020,NO,WARPS v1.6,10.5,-115,-115,UNDER,-115,9.696,12.0,-0.804,0.804,0.6164,0.5,0.1164,0.0,0.1523,loss,-1.0,159,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-0.779,-1.038,True,True
2020,NYG,WARPS v1.6,6.5,100,-130,UNDER,-130,6.442,6.0,-0.058,0.058,0.5157,0.5306,-0.0149,0.0,-0.0876,win,0.7692,159,5,3,0.6,WARPS v1.6|WARPS v1.7|WARPS v2.3,WARPS v1.5d|WARPS v1.8,-0.272,0.134,True,False
2020,NYJ,WARPS v1.6,7.0,-140,110,UNDER,110,6.346,2.0,-0.654,0.654,0.6164,0.4494,0.1669,0.0,0.2943,win,1.1,159,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-1.386,-0.365,True,True
2020,PHI,WARPS v1.6,9.5,-125,-105,UNDER,-105,8.524,4.5,-0.976,0.976,0.6478,0.4797,0.1681,0.0,0.2647,win,0.9524,159,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-1.303,-1.066,True,True
2020,PIT,WARPS v1.6,9.5,110,-140,UNDER,-140,7.89,12.0,-1.61,1.61,0.717,0.5506,0.1664,0.0,0.2291,loss,-1.0,159,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-1.526,-1.603,True,True
2020,SEA,WARPS v1.6,9.0,-140,110,UNDER,110,7.918,12.0,-1.082,1.082,0.6541,0.4494,0.2046,0.0,0.3736,loss,-1.0,159,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-0.68,-1.063,True,True
2020,SF,WARPS v1.6,10.5,-125,-105,UNDER,-105,10.263,6.0,-0.237,0.237,0.5597,0.4797,0.0801,0.0,0.0928,win,0.9524,159,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-0.279,-0.503,True,True
2020,TB,WARPS v1.6,9.5,-140,110,UNDER,110,8.195,11.0,-1.305,1.305,0.6855,0.4494,0.2361,0.0,0.4396,loss,-1.0,159,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-1.485,-1.331,True,True
2020,TEN,WARPS v1.6,8.5,-125,-105,OVER,-125,9.281,11.0,0.781,0.781,0.6038,0.5203,0.0835,0.0,0.0868,win,0.8,159,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,0.53,0.57,True,True
2020,WAS,WARPS v1.6,5.5,100,-130,OVER,100,5.524,7.0,0.024,0.024,0.4843,0.4694,0.0149,0.0,-0.0314,win,1.0,159,5,4,0.8,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8,WARPS v2.3,-0.007,0.372,False,True
2018,ARI,WARPS v1.5d,6.0,-130,110,OVER,-130,7.249,3.0,1.249,1.249,0.6526,0.5427,0.1099,0.0,0.1547,loss,-1.0,95,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,0.578,0.829,True,True
2018,ATL,WARPS v1.5d,9.5,-120,100,UNDER,100,8.421,7.0,-1.079,1.079,0.6421,0.4783,0.1638,0.0,0.2842,win,1.0,95,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-0.706,-0.944,True,True
2018,BAL,WARPS v1.5d,8.5,-120,100,OVER,-120,8.638,10.0,0.138,0.138,0.5368,0.5217,0.0151,0.0,-0.0158,win,0.8333,95,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,1.067,0.947,True,True
2018,BUF,WARPS v1.5d,5.5,120,-140,OVER,120,7.288,6.0,1.788,1.788,0.7368,0.438,0.2989,0.0,0.6211,win,1.2,95,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,1.083,1.672,True,True
2018,CAR,WARPS v1.5d,8.5,110,-130,UNDER,-130,7.981,7.0,-0.519,0.519,0.5684,0.5427,0.0257,0.0,0.0057,win,0.7692,95,5,4,0.8,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8,WARPS v2.3,0.419,-0.167,False,True
2018,CHI,WARPS v1.5d,7.5,115,-135,UNDER,-135,7.271,12.0,-0.229,0.229,0.5053,0.5526,-0.0473,0.0,-0.1205,loss,-1.0,95,5,5,1.0,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,,-0.218,-0.358,True,True
2018,CIN,WARPS v1.5d,7.0,-135,115,OVER,-135,7.412,6.0,0.412,0.412,0.5474,0.5526,-0.0052,0.0,-0.0472,loss,-1.0,95,5,4,0.8,WARPS v1.5d|WARPS v1.6|WARPS v1.7|WARPS v1.8,WARPS v2.3,-0.235,0.208,False,True
2018,CLE,WARPS v1.5d,6.0,100,-120,OVER,100,6.385,7.5,0.385,0.385,0.5474,0.4783,0.0691,0.0,0.0947,win,1.0,95,5,1,0.2,WARPS v1.5d,WARPS v1.6|WARPS v1.7|WARPS v1.8|WARPS v2.3,-1.022,-0.564,False,False
